id,concepts,relations,elements,role,scene,encoding&recognition [ms],learning&structuring [ms]
1625796512922,2,8,4,8,18,930,126485
1625796531486,4,2,33,64,11,13196,42209
1625796578342,4,6,33,83,10,80475,38939
1625796592043,2,4,19,47,21,6031,620965
1625796592230,8,4,10,24,20,21047,308709
1625796607528,8,6,19,45,4,54304,1420
1625796620754,4,2,33,64,12,11325,59698
1625796622427,6,8,10,25,14,22381,76463
1625796685466,2,6,10,25,17,9720,189880
1625796691814,2,8,4,6,19,7538,162404
1625796711129,8,6,19,49,5,50227,1795
1625796740979,4,2,33,64,13,12384,87103
1625796782204,6,8,10,23,15,23774,107043
1625796803763,4,6,33,78,11,79648,60507
1625796818834,8,6,19,43,6,54604,3536
1625796826731,4,8,19,43,22,82176,1203632
1625796843612,6,4,19,46,22,60059,1467948
1625796887258,4,2,33,64,14,13724,109557
1625796896406,6,4,33,79,1,7841,0
1625796911370,2,8,4,8,20,10361,199343
1625796921994,8,6,19,46,7,49425,6746
1625796936061,2,6,10,24,18,12323,222153
1625796941813,4,8,33,75,1,11889,0
1625796942673,6,2,19,36,19,21750,504905
1625796946797,8,4,10,23,21,8764,336555
1625796962770,6,8,10,21,16,26190,129427
1625796984684,6,4,33,77,2,42607,41
1625797024146,4,6,33,74,12,73723,69243
1625797030529,8,6,19,43,8,46827,11864
1625797054378,4,2,33,64,15,10523,135735
1625797073464,6,4,33,82,3,46918,277
1625797136195,4,4,33,84,19,53472,813501
1625797149254,8,6,19,45,9,42737,20681
1625797180193,4,8,33,77,2,106889,36
1625797200609,6,4,33,78,4,57345,931
1625797206977,2,8,4,8,21,8997,272194
1625797225382,6,8,10,21,17,28570,198517
1625797301431,8,6,19,45,10,58250,38986
1625797318240,2,6,10,23,19,13726,350223
1625797326509,6,4,33,74,5,62739,2250
1625797332077,4,2,33,64,16,10039,240558
1625797338501,4,6,33,80,13,83695,141556
1625797417366,8,8,33,87,22,431130,2346968
1625797424610,8,8,4,9,1,1731,1
1625797433209,8,8,4,6,2,4174,25
1625797438481,8,6,19,41,11,44586,49006
1625797439331,2,4,19,44,22,6461,788745
1625797442507,8,8,4,8,3,3948,77
1625797449299,6,4,33,78,6,59803,4479
1625797453671,8,8,4,7,4,5499,197
1625797459410,2,4,33,81,1,3162,0
1625797460595,4,8,33,82,3,144780,196
1625797464409,8,8,4,8,5,4691,377
1625797468017,8,4,10,22,22,27583,460404
1625797474361,8,8,4,6,6,4334,706
1625797485165,8,8,4,9,7,5005,1088
1625797491322,2,4,33,84,2,15171,129
1625797498239,8,4,19,43,1,4936,1
1625797498396,8,8,4,7,8,5759,1946
1625797510071,8,8,4,8,9,4318,2626
1625797523750,2,4,33,81,3,16259,247
1625797525212,8,8,4,9,10,6675,3635
1625797534219,6,8,10,24,18,32170,247912
1625797538922,8,8,4,8,11,4471,4557
1625797541618,8,4,19,44,2,22158,46
1625797555233,8,8,4,7,12,4751,6419
1625797555245,2,8,4,8,22,14670,319554
1625797556070,2,4,33,80,4,15401,648
1625797562539,2,8,10,22,1,1234,0
1625797574069,2,8,10,19,2,5264,26
1625797577066,8,8,4,7,13,5912,9449
1625797578038,6,4,33,77,7,60814,9158
1625797584406,2,8,10,22,3,5527,89
1625797585959,8,4,19,46,3,21452,292
1625797592046,2,4,33,77,5,16923,2534
1625797594851,2,8,10,23,4,5027,626
1625797601914,8,8,4,8,14,5814,13149
1625797602576,8,6,19,44,12,50282,63451
1625797606379,2,8,10,23,5,4709,815
1625797620286,2,8,10,25,6,6146,1973
1625797626376,4,2,33,64,17,12039,253549
1625797628976,8,8,4,7,15,5295,16646
1625797629275,8,4,19,47,4,20650,1421
1625797629862,2,4,33,79,6,16888,4154
1625797634356,2,8,10,24,7,4974,2592
1625797645525,4,6,33,82,14,82879,146745
1625797651627,2,8,10,23,8,5674,4668
1625797658592,8,8,4,8,16,4850,20079
1625797670762,2,4,33,81,7,15616,7978
1625797672110,2,8,10,21,9,5794,8706
1625797673826,6,2,19,36,20,20213,686857
1625797676986,8,4,19,45,5,22884,1756
1625797692882,8,8,4,6,17,6424,21785
1625797696962,2,8,10,21,10,6521,11907
1625797704855,6,4,33,72,8,55530,15779
1625797712968,2,4,33,76,8,16204,9839
1625797714094,4,8,33,79,4,130820,649
1625797722003,8,4,19,44,6,20247,4157
1625797722581,2,6,10,22,20,20034,365739
1625797726213,6,6,19,44,21,82293,1107518
1625797727355,2,8,10,24,11,6916,17116
1625797729119,8,8,4,7,18,4746,27135
1625797763654,2,4,33,81,9,14295,16966
1625797771019,2,8,10,22,12,7102,28440
1625797775240,8,4,19,46,7,22576,7468
1625797777802,8,8,4,8,19,6343,35714
1625797804766,8,6,19,46,13,50625,94518
1625797824500,2,4,33,80,10,15741,25143
1625797825891,2,8,10,22,13,8322,38588
1625797835934,8,4,19,44,8,25148,12346
1625797841437,8,8,4,8,20,8873,45805
1625797846125,6,4,33,84,9,56881,27854
1625797893359,6,8,10,21,19,31772,290097
1625797897365,2,8,10,24,14,9241,53911
1625797898043,2,4,33,83,11,16094,36458
1625797906918,8,4,19,43,9,24856,23661
1625797912795,8,8,4,8,21,6081,60175
1625797956461,4,8,33,78,5,119224,2052
1625797973305,4,2,33,64,18,12172,306800
1625797988459,2,8,10,24,15,9072,70718
1625797991290,2,4,33,78,12,14236,57606
1625797992644,8,4,19,44,10,26512,36808
1625797999183,6,4,33,83,10,57622,43462
1625798000300,4,6,33,79,15,79123,193896
1625798008174,8,8,4,7,22,12750,71907
1625798037745,8,8,10,25,1,6260,0
1625798044804,8,6,19,40,14,53923,131976
1625798083088,8,8,10,25,2,23743,48
1625798100081,2,4,33,80,13,14997,71187
1625798101170,8,4,19,43,11,23460,59283
1625798109656,2,8,10,24,16,10151,99311
1625798123960,8,8,10,25,3,20132,183
1625798170155,8,8,10,23,4,22138,471
1625798183979,6,4,33,82,11,58963,66562
1625798192858,4,8,33,77,6,116780,3331
1625798219414,8,8,10,22,5,24976,1213
1625798244201,8,4,19,44,12,25498,80341
1625798244336,2,6,10,20,21,19631,470258
1625798255754,2,4,33,76,14,15712,102445
1625798273556,4,4,33,82,20,83495,976495
1625798275038,8,8,10,22,6,30582,1605
1625798275498,2,8,10,20,17,11985,139179
1625798287724,6,8,10,19,20,14825,362725
1625798330501,8,8,10,22,7,23663,3369
1625798364449,8,6,19,46,15,55135,196485
1625798397180,8,8,10,20,8,28898,7195
1625798430880,8,4,19,41,13,22737,134430
1625798446949,6,4,33,77,12,66922,124087
1625798465825,8,8,10,24,9,30095,11895
1625798472576,4,8,33,78,7,128164,7532
1625798490413,2,4,33,79,15,25217,182604
1625798506728,4,2,33,64,19,12234,482600
1625798519521,2,8,10,24,18,15335,211815
1625798528707,8,8,10,23,10,23299,15198
1625798542049,4,6,33,81,16,87969,353199
1625798582479,6,2,19,36,21,24410,851114
1625798601914,8,8,10,22,11,21670,24688
1625798654177,8,4,19,44,14,36720,150737
1625798683509,8,8,10,23,12,22392,31486
1625798708806,6,4,33,84,13,60688,135920
1625798754138,2,4,33,85,16,18010,206407
1625798763533,4,8,33,84,8,134219,13843
1625798774873,8,6,19,43,16,71239,275932
1625798783395,8,8,10,25,13,30646,43821
1625798801493,2,8,10,21,19,17123,246474
1625798893658,6,8,10,25,21,46828,512425
1625798902025,8,8,10,24,14,26770,62886
1625798935705,8,4,19,43,15,38261,204967
1625798995909,2,6,10,24,22,23929,697522
1625799009970,2,6,19,47,1,1952,0
1625799032449,6,4,33,80,14,64644,194581
1625799033908,8,8,10,21,15,22406,82547
1625799037353,2,6,19,47,2,14279,32
1625799047850,4,8,33,84,9,132386,22519
1625799058289,2,6,19,43,3,10410,133
1625799068202,2,4,33,77,17,28417,255445
1625799081072,2,6,19,43,4,11202,291
1625799102961,2,6,19,43,5,10517,1143
1625799126825,2,6,19,45,6,12015,1905
1625799148455,4,6,33,76,17,102157,414267
1625799154096,2,6,19,44,7,12702,3102
1625799154845,4,2,33,64,20,13648,587188
1625799157315,2,8,10,22,20,19187,313677
1625799168659,8,8,10,24,16,23236,91654
1625799183142,2,6,19,48,8,11433,5049
1625799219218,2,6,19,46,9,13768,9556
1625799219583,8,4,19,45,16,21577,240574
1625799264536,8,6,19,44,17,60987,348887
1625799280738,2,6,19,46,10,12972,27616
1625799282979,6,6,19,47,22,78488,1371820
1625799338966,4,8,33,79,10,112903,32693
1625799349600,2,6,19,43,11,16482,34946
1625799401239,8,8,10,23,17,32098,159555
1625799429615,6,6,33,84,1,14469,0
1625799448131,2,6,19,43,12,18324,58694
1625799495026,2,4,33,81,18,17314,364391
1625799498704,6,4,33,83,15,60708,332351
1625799558489,2,6,19,44,13,20099,67785
1625799578164,2,8,10,21,21,5393,409022
1625799582484,6,8,10,23,22,18590,652095
1625799653012,6,8,19,41,1,8710,0
1625799655470,6,6,33,80,2,112218,70
1625799660293,8,8,10,22,18,45025,174672
1625799680791,4,8,33,79,11,152067,52239
1625799689446,6,2,19,36,22,7921,1091881
1625799701513,2,6,19,42,14,20226,101175
1625799712022,6,2,33,64,1,4924,0
1625799745690,6,2,33,64,2,17084,35
1625799745990,8,4,19,45,17,49210,436919
1625799772730,6,8,19,44,2,60657,115
1625799778721,6,2,33,64,3,15612,316
1625799813777,6,2,33,64,4,16690,656
1625799828297,4,4,33,78,21,94597,1377020
1625799850546,6,2,33,64,5,16090,1939
1625799869149,6,6,33,80,3,107736,260
1625799872712,2,6,19,41,15,21834,127285
1625799887110,6,2,33,64,6,17935,3216
1625799887285,6,8,19,45,3,55736,197
1625799924118,6,2,33,64,7,15088,6573
1625799928518,8,6,19,49,18,73369,527338
1625799932078,2,4,33,79,19,24932,369482
1625799949347,8,8,10,21,19,35258,217307
1625799970222,6,2,33,64,8,16012,12559
1625799988796,4,6,33,80,18,90446,652648
1625799996890,6,8,19,47,4,51798,723
1625800004532,4,8,33,74,12,129438,73210
1625800009829,4,2,33,64,21,11615,796541
1625800015463,6,4,33,77,16,70455,387642
1625800020803,6,2,33,64,9,17121,16652
1625800068729,2,8,10,24,22,25110,438367
1625800072299,2,6,19,45,16,21050,155574
1625800075426,6,6,33,75,4,103716,1317
1625800086972,6,2,33,64,10,17196,30770
1625800088727,2,8,19,47,1,2414,0
1625800108986,6,8,19,47,5,52735,1718
1625800123643,2,8,19,43,2,16555,33
1625800158133,2,8,19,48,3,16854,134
1625800174972,6,2,33,64,11,20414,47184
1625800194149,2,8,19,43,4,17207,810
1625800224362,6,8,19,42,6,55307,3443
1625800231379,2,8,19,42,5,18221,748
1625800275554,2,8,19,48,6,20454,2741
1625800289772,6,2,33,64,12,16557,76262
1625800294059,6,6,33,82,5,104770,2224
1625800311964,8,4,19,43,18,43224,475359
1625800317477,2,8,19,43,7,18665,4035
1625800327689,8,8,10,22,20,38160,291312
1625800331090,2,6,19,43,17,26273,208034
1625800353742,6,8,19,44,7,62543,6583
1625800360758,4,8,33,80,13,123337,97793
1625800360925,2,8,19,46,8,18883,6905
1625800414699,2,8,19,48,9,22792,11903
1625800430347,6,2,33,64,13,21858,95900
1625800477011,2,8,19,47,10,21146,20030
1625800480735,2,4,33,79,20,35718,470766
1625800499978,6,8,19,41,8,59934,12366
1625800541282,6,6,33,79,6,107803,4195
1625800585386,2,8,19,43,11,35777,42051
1625800685111,6,8,19,49,9,77168,26766
1625800708724,6,2,33,64,14,21752,228717
1625800711864,2,8,19,47,12,33296,62880
1625800714899,2,6,19,41,18,24987,327357
1625800829563,6,6,33,80,7,140762,10432
1625800840078,6,4,33,77,17,63049,667318
1625800842417,8,6,19,43,19,68278,748168
1625800852921,2,8,19,45,13,31205,78506
1625800872247,8,8,10,24,21,24259,491026
1625800876521,6,8,19,45,10,74559,41283
1625800881233,4,8,33,81,14,145812,211268
1625801005521,6,2,33,64,15,29399,237857
1625801028779,2,8,19,47,14,31673,112762
1625801088489,6,8,19,44,11,77784,57636
1625801092438,6,6,33,78,8,128560,15990
1625801138318,4,6,33,85,19,93450,923146
1625801149900,4,2,33,64,22,9235,1060832
1625801157405,8,2,4,6,1,468,0
1625801158865,8,2,4,6,2,657,27
1625801161132,8,2,4,6,3,1052,125
1625801162926,8,2,4,6,4,851,193
1625801164951,8,2,4,6,5,830,355
1625801167155,8,2,4,6,6,805,627
1625801170787,8,2,4,6,7,1094,1407
1625801174050,2,6,19,49,19,17991,391065
1625801176331,8,2,4,6,8,1343,2649
1625801181936,8,2,4,6,9,1297,2717
1625801189234,8,2,4,6,10,993,5258
1625801201699,8,2,4,6,11,2223,7159
1625801213350,8,2,4,6,12,2097,7957
1625801227544,8,2,4,6,13,1110,12177
1625801241320,2,8,19,46,15,32189,145849
1625801242229,8,4,19,46,19,48591,822325
1625801246549,8,2,4,6,14,2397,14316
1625801267685,8,2,4,6,15,1137,18479
1625801300075,8,2,4,6,16,2542,27042
1625801332234,6,8,19,47,12,74049,94711
1625801337840,8,2,4,6,17,2551,33008
1625801374452,6,6,33,82,9,127346,28273
1625801394257,8,2,4,6,18,5504,43721
1625801418061,2,4,33,78,21,50320,827742
1625801418599,6,2,33,64,16,28672,356570
1625801451502,8,2,4,6,19,2761,51636
1625801467094,4,8,33,76,15,158853,277241
1625801473419,8,8,10,22,22,33726,541104
1625801493060,2,8,19,45,16,33277,180887
1625801524929,8,2,4,6,20,2043,68678
1625801561934,8,8,19,47,1,12120,0
1625801600829,6,8,19,47,13,74400,114437
1625801628356,8,2,4,6,21,4027,94732
1625801635497,6,6,33,79,10,108116,41096
1625801660886,4,4,33,79,22,84643,1653539
1625801662295,4,4,4,6,1,463,0
1625801664312,4,4,4,8,2,997,23
1625801667316,4,4,4,7,3,1099,78
1625801669936,4,4,4,7,4,1595,190
1625801672430,4,4,4,7,5,1102,419
1625801675411,4,4,4,7,6,1050,935
1625801680095,4,4,4,8,7,1370,1430
1625801685924,4,4,4,8,8,909,3046
1625801692384,4,4,4,7,9,1030,4425
1625801702666,4,4,4,9,10,1991,6396
1625801713209,8,8,19,47,2,75860,50
1625801716237,4,4,4,6,11,2058,9290
1625801734859,4,4,4,9,12,1524,15442
1625801739414,2,6,19,42,20,36977,490915
1625801751194,8,2,4,6,22,5561,109889
1625801754667,4,4,4,6,13,1055,17533
1625801756473,8,2,10,18,1,1200,0
1625801764058,8,2,10,18,2,3713,48
1625801771913,8,2,10,18,3,3363,385
1625801780371,2,8,19,42,17,35293,217377
1625801780721,8,2,10,18,4,3697,710
1625801787536,4,4,4,9,14,2927,26804
1625801791150,8,2,10,18,5,4730,1727
1625801801630,8,2,10,18,6,4155,2203
1625801815052,8,2,10,18,7,4324,3731
1625801818573,6,4,33,78,18,95077,805133
1625801824079,4,4,4,7,15,932,34392
1625801830891,8,2,10,18,8,4311,6512
1625801847466,8,2,10,18,9,4633,8570
1625801852704,8,8,19,44,3,68994,566
1625801863012,6,2,33,64,17,19176,391244
1625801863514,4,4,4,6,16,991,37453
1625801870767,8,2,10,18,10,4673,14296
1625801879245,6,8,19,48,14,66620,146997
1625801905970,8,2,10,18,11,6017,23596
1625801909287,6,6,33,79,11,109912,56238
1625801924001,4,4,4,8,17,4658,50260
1625801956155,8,2,10,18,12,5296,37971
1625801981347,8,6,19,43,20,102242,952409
1625801996143,8,8,19,45,4,69622,800
1625802003002,4,4,4,8,18,5455,67758
1625802027389,8,2,10,18,13,6222,56537
1625802039180,4,8,33,83,16,150194,281918
1625802115049,4,4,4,9,19,2891,98755
1625802121859,8,2,10,18,14,8363,76602
1625802127140,2,8,19,49,18,28829,269485
1625802144216,8,8,19,45,5,74080,1713
1625802217122,6,6,33,81,12,107029,86385
1625802220162,6,8,19,44,15,66287,199831
1625802231371,8,4,19,46,20,62405,864750
1625802235770,4,4,4,7,20,1575,117701
1625802255967,8,2,10,18,15,8477,115595
1625802298590,2,4,33,80,22,48535,780372
1625802312687,8,8,19,43,6,80146,4176
1625802401506,2,6,19,46,21,33451,583363
1625802418321,4,6,33,76,20,139149,994944
1625802433506,8,2,10,18,16,3894,169609
1625802438936,6,2,33,64,18,29360,510284
1625802444470,4,4,4,8,21,8251,190913
1625802478395,8,8,19,46,7,82851,7258
1625802600415,6,6,33,83,13,120489,148159
1625802606855,2,8,19,44,19,42663,394265
1625802617351,8,2,10,18,17,4300,174463
1625802647503,8,8,19,42,8,76811,12295
1625802653912,4,4,4,7,22,1628,206577
1625802660437,4,4,10,24,1,1786,0
1625802671636,4,4,10,24,2,5469,45
1625802683095,4,4,10,23,3,4741,266
1625802691829,4,4,10,20,4,3768,336
1625802703208,4,4,10,22,5,5102,819
1625802714844,4,4,10,24,6,4751,1428
1625802728982,4,4,10,23,7,5053,3714
1625802729796,6,8,19,46,16,73818,355202
1625802744876,4,4,10,20,8,4542,5873
1625802766501,4,4,10,24,9,5230,10684
1625802793009,4,4,10,21,10,5331,16116
1625802826558,4,8,33,82,17,150318,472303
1625802830089,8,8,19,45,9,82808,20921
1625802834796,4,4,10,23,11,6243,26888
1625802842305,8,2,10,18,18,4101,216663
1625802889385,4,4,10,22,12,5745,41800
1625802968674,4,4,10,23,13,7202,62328
1625802983955,6,4,33,79,19,75692,995856
1625803019064,6,6,33,80,14,118310,186217
1625803021875,8,8,19,46,10,78824,33787
1625803064127,4,4,10,21,14,7862,78286
1625803132264,8,2,10,18,19,14741,259920
1625803150761,2,8,19,46,20,45396,454489
1625803182387,4,4,10,23,15,9406,98917
1625803206486,6,2,33,64,19,36480,699075
1625803213496,8,8,19,46,11,77199,43743
1625803257249,2,6,19,47,22,39990,773100
1625803260283,6,8,19,43,17,74886,383255
1625803290793,2,6,33,78,1,4249,0
1625803308584,8,6,19,47,21,86856,1159061
1625803332057,4,4,10,23,16,10298,128165
1625803350691,2,6,33,80,2,30052,30
1625803414618,2,6,33,80,3,30618,158
1625803424460,8,8,19,46,12,70689,65461
1625803462779,6,6,33,79,15,105002,221402
1625803466940,8,2,10,18,20,15817,302489
1625803486439,2,6,33,83,4,31164,385
1625803500354,8,4,19,44,21,56669,1139742
1625803568328,4,4,10,21,17,11316,207910
1625803580713,2,6,33,79,5,40458,1138
1625803668222,4,8,33,83,18,159052,479603
1625803677205,2,6,33,82,6,45131,2851
1625803731634,8,8,19,46,13,84311,130374
1625803791412,2,6,33,81,7,50823,8639
1625803887680,2,8,19,44,21,46707,637161
1625803898516,4,4,10,21,18,14032,300962
1625803902858,2,6,33,83,8,50384,14507
1625803935454,8,2,10,18,21,14973,449672
1625803994762,4,6,33,77,21,129907,1312173
1625804018790,2,6,33,81,9,44192,23077
1625804028000,6,8,19,47,18,69733,613559
1625804047187,8,8,19,43,14,86652,158197
1625804123591,6,6,33,81,16,146572,386986
1625804146673,2,6,33,79,10,47759,33342
1625804243234,6,2,33,64,20,15059,959190
1625804273905,4,4,10,23,19,17220,341013
1625804299038,2,6,33,77,11,48359,57911
1625804396341,8,8,19,45,15,79353,185294
1625804457111,8,2,10,18,22,19358,483489
1625804468258,8,2,19,36,1,2349,0
1625804470397,2,6,33,80,12,49055,77215
1625804483583,8,2,19,36,2,7597,34
1625804486596,6,4,33,81,20,89364,1321074
1625804499065,8,2,19,36,3,8157,150
1625804514690,8,2,19,36,4,7535,660
1625804542866,8,2,19,36,5,8907,1135
1625804570263,8,2,19,36,6,10198,3488
1625804605597,8,2,19,36,7,13192,10059
1625804639703,8,2,19,36,8,9214,14104
1625804681141,8,2,19,36,9,14103,18227
1625804709480,2,6,33,79,13,43911,143062
1625804729881,4,4,10,21,20,4986,446026
1625804737842,8,2,19,36,10,11893,30633
1625804808124,8,2,19,36,11,12570,43863
1625804809838,2,8,19,43,22,54085,804655
1625804875369,4,8,33,84,19,214167,801645
1625804886261,2,8,33,77,1,6608,0
1625804902501,8,2,19,36,12,13758,67606
1625804949309,6,6,33,83,17,123854,562165
1625804960346,8,8,19,45,16,77547,395135
1625804967427,2,6,33,78,14,53802,144762
1625805011468,8,2,19,36,13,10498,88501
1625805013411,2,8,33,80,2,63157,34
1625805029743,8,4,19,44,22,77440,1379344
1625805085108,6,8,19,49,19,92710,867638
1625805114472,8,6,19,45,22,82502,1613458
1625805120046,8,4,33,82,1,13151,0
1625805144221,2,8,33,81,3,61275,188
1625805148351,8,2,19,36,14,8718,116699
1625805269058,2,6,33,81,15,55182,188801
1625805270152,8,4,33,79,2,76447,96
1625805279126,2,8,33,81,4,68147,420
1625805283487,8,6,33,83,1,20048,0
1625805294729,4,4,10,22,21,24277,515302
1625805328583,8,2,19,36,15,15305,147315
1625805408309,2,8,33,87,5,63269,1418
1625805414750,8,4,33,78,3,71124,262
1625805484068,8,8,19,43,17,89626,334613
1625805514694,8,2,19,36,16,9675,166140
1625805543935,2,8,33,81,6,65483,3491
1625805547841,6,2,33,64,21,40165,1221050
1625805560177,8,4,33,78,4,75647,1167
1625805569939,8,6,33,80,2,143610,72
1625805595661,2,6,33,79,16,57126,218070
1625805673304,2,8,33,83,7,59553,4389
1625831875262,8,2,4,6,1,346,2
1625831876102,8,4,4,7,1,725,0
1625831876328,8,2,4,6,2,520,21
1625831877461,8,2,4,6,3,546,50
1625831878761,8,2,4,6,4,548,131
1625831878999,8,4,4,9,2,1322,18
1625831880279,8,2,4,6,5,702,222
1625831881909,8,4,4,8,3,1500,80
1625831881916,8,2,4,6,6,587,428
1625831884365,8,2,4,6,7,610,1066
1625831885191,8,4,4,6,4,1594,152
1625831887146,8,2,4,6,8,715,1171
1625831888606,8,4,4,9,5,1865,282
1625831889853,8,2,4,6,9,609,1382
1625831891845,8,4,4,9,6,1367,525
1625831893356,8,2,4,6,10,763,2135
1625831895562,8,4,4,7,7,1537,893
1625831897957,8,2,4,6,11,791,2826
1625831899739,8,4,4,6,8,1468,1437
1625831903237,8,2,4,6,12,727,3765
1625831904440,8,4,4,7,9,1252,1827
1625831909171,8,2,4,6,13,1033,4236
1625831910170,8,4,4,9,10,1497,2422
1625831917206,8,4,4,6,11,1558,3749
1625831917335,8,2,4,6,14,1028,6280
1625831927565,8,4,4,7,12,1957,6512
1625831928820,8,2,4,6,15,1298,8883
1625831937803,8,4,4,9,13,1191,7737
1625831947945,8,2,4,6,16,1946,15312
1625831953772,8,4,4,7,14,2170,11290
1625831968340,8,2,4,6,17,810,18744
1625831970174,8,4,4,8,15,1310,13746
1625831991201,8,4,4,6,16,1457,17931
1625831998304,8,2,4,6,18,2399,24567
1625832024914,8,4,4,7,17,3590,25873
1625832032065,8,2,4,6,19,767,31869
1625832059425,8,4,4,7,18,1427,31628
1625832072924,8,2,4,6,20,1341,38422
1625832107903,8,4,4,6,19,3958,39764
1625832119656,8,2,4,6,21,607,45424
1625832169999,8,4,4,7,20,4662,52059
1625832173343,8,2,4,6,22,602,52481
1625832176484,8,2,10,18,1,804,1
1625832179730,8,2,10,18,2,1601,24
1625832183181,8,2,10,18,3,1676,78
1625832186837,8,2,10,18,4,1688,246
1625832191808,8,2,10,18,5,1714,587
1625832196522,8,2,10,18,6,1747,1226
1625832202259,8,2,10,18,7,1770,2078
1625832209758,8,2,10,18,8,2362,3346
1625832218876,8,2,10,18,9,1629,5650
1625832232991,8,2,10,18,10,2369,9074
1625832237055,8,4,4,8,21,1328,64321
1625832253742,8,2,10,18,11,2503,14952
1625832278380,8,2,10,18,12,1954,20370
1625832314047,8,2,10,18,13,3287,28358
1625832321185,8,4,4,7,22,2494,78607
1625832328144,8,4,10,22,1,1669,0
1625832336754,8,4,10,23,2,4224,21
1625832346732,8,4,10,21,3,4359,97
1625832355491,8,4,10,23,4,4319,194
1625832364674,8,2,10,18,14,3837,41740
1625832366733,8,4,10,25,5,4445,494
1625832376969,8,4,10,20,6,4643,910
1625832390009,8,4,10,22,7,6322,1775
1625832404173,8,4,10,20,8,5079,3781
1625832418405,8,4,10,23,9,4434,4920
1625832435380,8,2,10,18,15,4744,60483
1625832437236,8,4,10,20,10,5162,8011
1625832458946,8,4,10,21,11,5540,10953
1625832488796,8,4,10,22,12,5816,16748
1625832521042,8,4,10,23,13,4413,22850
1625832534573,8,2,10,18,16,5560,87866
1625832572385,8,4,10,21,14,8006,34513
1625832640310,8,4,10,24,15,9054,48858
1625832659880,8,2,10,18,17,6667,111270
1625832736562,8,4,10,24,16,9501,76426
1625832791846,8,2,10,18,18,2023,127645
1625832839677,8,4,10,22,17,6095,91062
1625832983817,8,4,10,20,18,12120,118716
1625832989434,8,2,10,18,19,8015,180761
1625833188166,8,4,10,21,19,13351,176148
1625833240591,8,2,10,18,20,10475,228745
1625833389213,8,4,10,20,20,5888,188633
1625833565062,8,2,10,18,21,12491,297727
1625833677767,8,4,10,24,21,15646,255596
1625833969305,8,4,10,22,22,5270,280576
1625833981580,8,2,10,18,22,14165,385766
1625833986732,8,4,19,44,1,3725,0
